id,title,tags,contenttype,usedin,featured,url,educationalrole,author,publisher,inlanguage,license,licenseurl
503,bullets-20/bullets-8-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-8-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
504,bullets-20/bullets-11-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-11-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
505,bullets-20/bullets-2-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-2-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
506,bullets-20/bullets-13-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-13-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
507,bullets-20/bullets-16-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-16-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
508,bullets-20/bullets-20-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-20-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
509,bullets-20/bullets-7-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-7-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
510,bullets-20/bullets-5-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-5-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
511,bullets-20/bullets-9-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-9-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
512,bullets-20/bullets-18-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-18-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
513,bullets-20/bullets-14-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-14-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
514,bullets-20/bullets-1-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-1-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
515,bullets-20/bullets-10-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-10-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
516,bullets-20/bullets-12-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-12-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
517,bullets-20/bullets-3-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-20/bullets-3-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
518,apples-20/apples-16-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-16-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
519,apples-20/apples-20-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-20-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
520,apples-20/apples-14-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-14-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
521,apples-20/apples-18-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-18-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
522,apples-20/apples-2-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-2-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
523,apples-20/apples-10-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-10-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
524,apples-20/apples-6-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-6-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
525,apples-20/apples-4-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-4-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
526,apples-20/apples-8-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-8-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
527,apples-20/apples-12-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-12-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
528,apples-20/apples-17-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-17-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
529,apples-20/apples-1-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-1-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
530,apples-20/apples-3-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-3-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
531,apples-20/apples-15-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-15-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
532,apples-20/apples-19-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-19-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
533,apples-20/apples-7-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-7-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
534,apples-20/apples-11-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-11-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
535,apples-20/apples-13-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-13-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
536,apples-20/apples-5-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-5-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
537,apples-20/apples-9-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-20/apples-9-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
538,bullets-10/bullets-3-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-3-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
539,bullets-10/bullets-10-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-10-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
540,bullets-10/bullets-1-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-1-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
541,bullets-10/bullets-5-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-5-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
542,bullets-10/bullets-9-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-9-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
543,bullets-10/bullets-7-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-7-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
544,bullets-10/bullets-2-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-2-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
545,bullets-10/bullets-4-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-4-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
546,bullets-10/bullets-8-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-8-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
547,bullets-10/bullets-6-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-bullets-10/bullets-6-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
548,apples-5/apples-2-5,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-5/apples-2-5.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
549,apples-5/apples-4-5,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-5/apples-4-5.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
550,apples-5/apples-3-5,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-5/apples-3-5.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
551,apples-5/apples-1-5,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-5/apples-1-5.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
552,apples-5/apples-5-5,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-apples-5/apples-5-5.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
553,birds-20/birds-12-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-12-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
554,birds-20/birds-10-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-10-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
555,birds-20/birds-2-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-2-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
556,birds-20/birds-14-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-14-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
557,birds-20/birds-18-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-18-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
558,birds-20/birds-6-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-6-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
559,birds-20/birds-4-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-4-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
560,birds-20/birds-8-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-8-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
561,birds-20/birds-20-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-20-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
562,birds-20/birds-16-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-16-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
563,birds-20/birds-13-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-13-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
564,birds-20/birds-1-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-1-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
565,birds-20/birds-3-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-3-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
566,birds-20/birds-11-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-11-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
567,birds-20/birds-7-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-7-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
568,birds-20/birds-15-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-15-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
569,birds-20/birds-19-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-19-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
570,birds-20/birds-17-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-17-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
571,birds-20/birds-5-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-5-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
572,birds-20/birds-9-20,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-20/birds-9-20.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
573,_-5-#/5-5,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/_-5-#/5-5.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
574,_-5-#/5-4,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/_-5-#/5-4.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
575,_-5-#/5-3,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/_-5-#/5-3.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
576,_-5-#/5-2,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/_-5-#/5-2.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
577,_-5-#/5-1,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/_-5-#/5-1.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
578,missing-number-1-10/heart,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number-1-10/heart.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
579,missing-number-1-10/cheese,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number-1-10/cheese.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
580,missing-number-1-10/vase,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number-1-10/vase.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
581,birds-10/birds-5-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-5-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
582,birds-10/birds-9-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-9-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
583,birds-10/birds-7-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-7-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
584,birds-10/birds-3-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-3-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
585,birds-10/birds-1-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-1-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
586,birds-10/birds-4-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-4-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
587,birds-10/birds-8-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-8-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
588,birds-10/birds-6-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-6-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
589,birds-10/birds-2-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-2-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
590,birds-10/birds-10-10,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/grid-birds-10/birds-10-10.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
591,missing-number - 1-5/flower 4,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number - 1-5/flower 4.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
592,missing-number - 1-5/flower 3,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number - 1-5/flower 3.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
593,missing-number - 1-5/flower 2,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number - 1-5/flower 2.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
594,missing-number - 1-5/flower 1,,illustration,,no,https://images-316715.ew.r.appspot.com/resourses/images/math/earlymath/missing-number - 1-5/flower 1.png,Early Grades,Ildiko Gaspar,Global Digital Library,en,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/
595, great match ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/are_you_sure.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
596, fantastic6 ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/SEL_popup_AngryText_v01.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
597, amazing work ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/Splash_screen_v03_logo.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
598, fantastic2 ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/parents_progession_LETERS.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
599, fantastic3 ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/parents_progression_WORDS.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
600, fantastic1 ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/Select_your_player.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
601, amazing ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/now_im_happy.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
602, fantastic work 1 ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/new_friend.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
603, good ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/SEL_popup_SadText_v01.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
604, good job ,,illustration,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/art/titles/Treasure_feedback_01.png,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
